,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1411,1,1,0,0,29,1,0,0,1,1,0,1,1,1,101,2948.6,0,0,1,0,1,0,0,1,0,0,0
1412,0,0,1,0,15,1,0,0,0,1,0,1,0,1,84,1308.4,1,0,1,0,1,0,0,0,0,1,0
1413,1,0,1,1,65,1,1,1,1,1,1,0,0,0,94,6078.75,0,0,1,0,0,0,1,0,1,0,0
1414,1,0,0,0,35,1,1,0,0,1,1,1,0,0,95,3418.2,0,0,1,0,1,0,0,0,0,1,0
1415,1,0,0,0,64,1,0,1,1,0,0,1,1,1,100,6603.8,0,0,1,0,0,1,0,0,1,0,0
1416,0,0,1,1,58,0,0,0,0,1,1,1,1,1,55,3166.9,0,1,0,0,0,0,1,0,1,0,0
1417,0,1,0,0,18,1,0,0,1,0,0,0,0,1,49,865.75,0,1,0,0,1,0,0,0,1,0,0
1418,1,0,1,1,67,1,1,0,1,0,0,0,1,1,89,6373.1,0,0,1,0,1,0,0,1,0,0,0
1419,1,0,1,1,63,1,0,0,0,0,0,0,0,1,19,1177.05,0,0,0,1,0,0,1,0,0,0,1
1420,0,0,1,0,60,1,1,0,1,0,0,1,1,1,99,5985.75,0,0,1,0,1,0,0,0,0,1,0
1421,1,1,0,0,9,1,1,0,0,0,0,0,1,1,84,732.5,1,0,1,0,1,0,0,0,1,0,0
1422,0,0,1,1,70,1,1,1,1,1,1,1,1,1,113,7869.05,0,0,1,0,0,0,1,0,1,0,0
1423,1,0,1,0,15,1,1,0,0,1,0,1,1,1,101,1504.05,1,0,1,0,1,0,0,0,0,1,0
1424,0,0,0,1,48,1,0,0,0,0,0,0,0,0,19,936.7,0,0,0,1,0,1,0,0,0,0,1
1425,1,0,1,0,12,1,0,0,0,1,1,1,1,1,74,741.4,0,1,0,0,1,0,0,0,0,1,0
1426,1,1,1,0,71,1,1,1,1,1,1,0,0,1,92,6585.2,0,0,1,0,0,1,0,0,0,1,0
1427,1,1,0,0,44,1,0,0,0,1,0,0,0,0,73,3122.4,0,0,1,0,1,0,0,0,0,1,0
1428,1,0,0,0,1,1,1,0,0,0,0,0,0,1,50,50.45,1,1,0,0,1,0,0,0,0,1,0
1429,1,0,1,1,45,1,1,0,0,0,0,0,0,0,24,1088.25,0,0,0,1,0,0,1,0,0,0,1
1430,0,0,0,0,23,1,1,0,0,0,0,0,0,0,24,615.35,0,0,0,1,0,1,0,0,1,0,0
1431,0,0,1,0,43,1,1,0,0,0,1,1,0,1,64,2908.2,0,1,0,0,0,1,0,1,0,0,0
1432,1,0,0,0,35,1,0,0,0,0,0,0,0,0,20,739.9,0,0,0,1,1,0,0,1,0,0,0
1433,1,0,1,0,9,1,0,1,1,0,1,1,0,1,68,593.85,0,1,0,0,1,0,0,0,0,0,1
1434,1,0,0,0,12,1,1,0,0,0,1,1,1,1,99,1132.75,1,0,1,0,1,0,0,0,0,0,1
1435,0,1,1,0,65,1,1,1,1,1,0,1,1,1,109,7227.45,0,0,1,0,1,0,0,0,1,0,0
1436,0,0,0,0,2,1,1,0,0,1,0,1,0,1,91,193.6,1,0,1,0,1,0,0,0,0,1,0
1437,1,0,0,0,27,1,1,0,0,0,0,0,0,0,49,1291.35,0,1,0,0,1,0,0,0,0,0,1
1438,0,0,0,0,40,1,0,0,0,1,0,0,0,1,50,2023.55,0,1,0,0,0,1,0,0,0,0,1
1439,0,1,0,0,5,1,0,0,0,1,0,0,0,1,75,349.65,1,0,1,0,1,0,0,0,1,0,0
1440,1,0,1,1,8,1,0,0,0,0,0,0,0,0,19,153.95,0,0,0,1,0,1,0,0,1,0,0
1441,0,1,1,0,58,1,1,0,1,0,0,1,1,1,97,5458.8,0,0,1,0,0,1,0,1,0,0,0
1442,0,0,1,1,52,1,0,1,0,1,0,1,1,0,100,5244.45,0,0,1,0,0,1,0,0,0,1,0
1443,1,0,1,0,3,1,0,0,0,1,1,0,0,1,55,154.55,0,1,0,0,1,0,0,0,0,0,1
1444,1,0,0,1,41,1,0,1,1,1,1,1,1,1,111,4507.15,0,0,1,0,0,0,1,0,0,1,0
1445,1,0,0,0,20,1,1,0,0,0,1,1,1,1,98,2031.95,0,0,1,0,1,0,0,0,0,0,1
1446,1,0,0,1,1,1,1,0,0,0,0,0,0,1,50,50.05,0,1,0,0,1,0,0,0,0,1,0
1447,1,0,0,1,4,1,1,0,0,0,1,0,0,0,80,332.45,1,0,1,0,1,0,0,0,1,0,0
1448,1,0,0,0,23,1,0,0,0,0,0,0,0,0,20,473.9,0,0,0,1,1,0,0,0,0,1,0
1449,0,1,0,0,6,1,0,0,0,0,0,0,0,0,19,106.8,0,0,0,1,1,0,0,1,0,0,0
1450,1,0,1,1,8,1,0,0,0,0,0,0,0,1,19,152.6,0,0,0,1,1,0,0,0,0,0,1
1451,1,0,0,0,18,1,1,1,0,1,0,1,0,0,69,1199.4,0,1,0,0,1,0,0,0,0,0,1
1452,1,1,0,0,52,0,0,1,0,0,0,1,1,1,48,2555.05,0,1,0,0,1,0,0,0,1,0,0
1453,1,0,0,0,31,1,0,0,1,0,0,1,1,1,94,2979.2,0,0,1,0,1,0,0,0,0,1,0
1454,1,0,1,1,29,1,0,0,0,0,0,0,0,1,20,654.85,0,0,0,1,1,0,0,0,0,0,1
1455,0,0,1,0,36,1,1,1,1,1,1,0,1,1,106,3834.4,0,0,1,0,0,0,1,0,1,0,0
1456,0,0,1,0,16,1,1,0,1,0,0,1,1,1,100,1534.75,1,0,1,0,1,0,0,0,0,1,0
1457,1,0,1,0,42,1,1,0,0,1,1,1,1,1,108,4586.15,0,0,1,0,0,1,0,0,0,1,0
1458,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.55,1,0,0,1,1,0,0,0,0,1,0
1459,0,0,0,0,60,1,0,0,1,1,0,1,1,1,99,5941.05,0,0,1,0,0,0,1,0,0,1,0
1460,1,0,0,0,5,1,1,0,1,1,0,0,0,1,85,424.15,1,0,1,0,1,0,0,0,0,1,0
1461,1,0,1,0,22,1,1,1,0,0,1,1,0,0,95,2234.95,0,0,1,0,1,0,0,0,1,0,0
1462,1,0,1,0,36,1,0,0,0,0,0,0,0,0,20,666.75,0,0,0,1,0,1,0,0,0,0,1
1463,0,0,0,0,4,1,0,0,0,0,0,0,0,0,70,281.0,1,0,1,0,1,0,0,0,0,1,0
1464,1,0,0,0,9,1,0,1,0,0,1,0,1,0,64,547.8,0,1,0,0,1,0,0,0,0,0,1
1465,1,0,1,1,1,1,0,0,1,0,0,0,0,0,74,74.6,0,0,1,0,1,0,0,0,1,0,0
1466,1,0,1,1,12,1,0,1,0,0,0,0,0,1,49,571.15,0,1,0,0,1,0,0,0,0,1,0
1467,0,0,0,0,23,1,1,0,0,0,1,1,1,1,73,1756.6,0,1,0,0,0,1,0,0,0,0,1
1468,1,0,0,0,62,1,1,1,1,0,0,0,1,1,92,5731.45,0,0,1,0,0,1,0,1,0,0,0
1469,1,0,0,0,37,1,1,0,0,0,1,1,1,0,98,3475.55,1,0,1,0,1,0,0,1,0,0,0
1470,0,0,0,0,8,1,0,0,0,0,0,0,0,0,19,156.85,0,0,0,1,1,0,0,0,0,0,1
1471,1,0,1,0,31,1,1,0,0,1,0,1,0,0,88,2683.2,0,0,1,0,1,0,0,0,1,0,0
1472,1,0,1,1,13,1,1,0,0,0,0,0,0,1,74,896.75,1,0,1,0,1,0,0,0,1,0,0
1473,0,0,0,0,24,1,1,0,0,1,0,1,1,1,98,2407.3,1,0,1,0,1,0,0,0,0,1,0
1474,1,0,1,1,45,1,1,0,1,1,0,0,1,1,95,4456.65,0,0,1,0,1,0,0,1,0,0,0
1475,0,1,1,0,69,1,1,0,1,0,1,1,1,0,105,6998.95,0,0,1,0,0,0,1,0,1,0,0
1476,1,0,0,0,2,1,0,0,0,0,0,0,0,0,20,36.8,0,0,0,1,1,0,0,0,0,0,1
1477,1,0,1,1,61,1,1,1,1,0,0,1,1,1,106,6547.7,1,0,1,0,0,1,0,0,0,1,0
1478,1,0,0,0,41,1,1,0,1,1,0,1,1,1,104,4346.4,1,0,1,0,1,0,0,0,0,1,0
1479,0,0,0,0,44,0,0,0,0,1,0,1,1,1,49,2265.0,0,1,0,0,0,1,0,0,0,1,0
1480,1,0,0,0,39,0,0,0,0,1,1,0,0,0,35,1309.15,0,1,0,0,0,1,0,0,0,0,1
1481,1,0,1,1,72,0,0,1,1,1,1,1,1,1,65,4754.3,0,1,0,0,0,0,1,0,1,0,0
1482,0,1,0,0,13,1,0,0,0,1,0,1,1,1,96,1235.55,0,0,1,0,1,0,0,0,0,1,0
1483,0,0,1,1,51,1,0,1,1,0,1,0,1,1,69,3562.5,0,1,0,0,0,1,0,0,1,0,0
1484,0,1,1,0,71,1,0,0,1,1,0,1,1,1,99,7213.75,0,0,1,0,0,0,1,0,0,1,0
1485,1,1,0,0,22,1,1,0,0,0,0,1,1,1,96,2082.95,1,0,1,0,1,0,0,0,0,1,0
1486,0,0,0,0,2,1,0,0,1,0,1,0,0,1,55,102.75,1,1,0,0,1,0,0,0,1,0,0
1487,0,0,0,0,56,1,1,0,1,1,0,1,1,1,106,5914.4,0,0,1,0,0,1,0,0,0,1,0
1488,1,0,0,0,1,1,0,1,0,0,0,0,0,0,51,51.25,0,1,0,0,1,0,0,0,0,0,1
1489,0,0,1,1,23,1,0,1,1,0,1,0,0,1,57,1282.85,0,1,0,0,0,1,0,0,0,0,1
1490,0,1,1,0,66,1,1,0,1,1,0,1,0,1,70,4738.85,0,1,0,0,0,1,0,1,0,0,0
1491,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.55,0,0,0,1,1,0,0,0,0,0,1
1492,1,1,0,0,19,1,1,0,1,0,0,1,0,1,88,1775.8,1,0,1,0,1,0,0,0,0,1,0
1493,1,0,0,0,11,1,0,1,0,1,0,0,0,1,79,795.65,0,0,1,0,1,0,0,1,0,0,0
1494,0,0,1,1,8,1,0,0,0,0,0,0,0,1,19,145.0,1,0,0,1,0,1,0,0,0,0,1
1495,0,0,1,1,52,1,1,1,1,1,0,0,1,0,98,4993.4,0,0,1,0,1,0,0,1,0,0,0
1496,1,0,0,0,3,1,0,0,0,0,0,0,0,1,20,61.45,0,0,0,1,1,0,0,0,0,1,0
1497,0,0,1,1,51,1,0,1,1,0,0,0,0,1,79,4018.55,0,0,1,0,1,0,0,1,0,0,0
1498,1,1,0,0,15,1,1,0,0,0,0,0,0,0,75,1146.65,1,0,1,0,1,0,0,0,0,1,0
1499,1,1,1,0,64,1,1,0,1,1,0,0,1,1,94,6081.4,0,0,1,0,1,0,0,0,0,1,0
1500,0,0,0,0,37,0,0,0,0,1,0,0,1,1,40,1478.85,0,1,0,0,1,0,0,0,1,0,0
1501,1,0,0,0,13,1,0,0,0,0,0,0,0,0,19,243.65,0,0,0,1,0,0,1,0,0,0,1
1502,1,0,1,0,49,1,1,1,0,0,0,0,0,1,55,2633.95,0,1,0,0,0,1,0,0,0,1,0
1503,0,1,0,0,45,1,1,0,0,1,0,1,1,1,102,4735.35,0,0,1,0,0,1,0,1,0,0,0
1504,0,0,0,0,18,1,0,0,0,0,0,0,0,1,71,1247.75,0,0,1,0,1,0,0,0,0,1,0
1505,1,1,0,0,1,1,1,0,0,0,0,0,0,1,74,74.7,1,0,1,0,1,0,0,0,0,1,0
1506,1,0,1,0,68,0,0,1,0,1,0,1,1,1,54,3794.5,0,1,0,0,0,0,1,1,0,0,0
1507,1,0,0,0,54,1,0,0,0,0,0,0,0,0,19,1008.7,0,0,0,1,0,0,1,0,1,0,0
1508,0,1,1,1,23,1,0,0,1,1,0,0,1,1,88,2130.55,0,0,1,0,1,0,0,1,0,0,0
1509,1,0,0,0,17,1,0,0,0,1,0,0,0,1,76,1313.55,1,0,1,0,1,0,0,0,0,1,0
1510,1,0,1,0,71,1,1,1,1,1,1,0,1,0,80,5727.15,0,1,0,0,0,0,1,0,1,0,0
1511,0,0,1,1,67,1,0,0,0,0,0,0,0,1,19,1372.9,0,0,0,1,0,0,1,1,0,0,0
1512,0,0,1,1,14,1,1,0,0,0,0,1,0,1,84,1203.9,0,0,1,0,1,0,0,0,0,1,0
1513,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25,25.8,1,1,0,0,1,0,0,0,0,0,1
1514,0,0,0,1,63,1,0,0,0,0,0,0,0,0,19,1215.1,0,0,0,1,0,0,1,0,1,0,0
1515,0,0,0,0,41,1,1,0,0,1,1,0,1,1,68,2877.05,0,1,0,0,0,1,0,0,0,1,0
1516,0,0,1,0,17,1,1,0,0,0,0,1,1,0,92,1579.7,0,0,1,0,1,0,0,0,0,1,0
1517,1,0,1,0,56,1,1,1,0,0,0,1,1,1,100,5514.95,0,0,1,0,0,1,0,0,0,1,0
1518,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20,96.1,0,0,0,1,1,0,0,0,1,0,0
1519,0,0,0,0,2,0,0,1,1,0,0,0,1,1,42,72.4,1,1,0,0,1,0,0,0,0,1,0
1520,0,0,1,0,3,1,0,0,0,0,0,0,0,1,19,55.25,0,0,0,1,1,0,0,0,0,0,1
1521,1,0,0,0,37,1,1,1,1,1,1,0,0,0,67,2443.3,0,1,0,0,0,1,0,0,0,1,0
1522,0,0,0,0,29,1,0,1,1,1,0,0,1,1,68,1970.5,1,1,0,0,1,0,0,1,0,0,0
1523,1,0,0,0,8,1,0,0,0,0,0,0,0,0,43,335.4,0,1,0,0,1,0,0,0,0,0,1
1524,0,0,0,0,63,1,1,0,1,1,1,1,1,1,109,7002.95,0,0,1,0,1,0,0,0,1,0,0
1525,0,0,1,1,7,1,0,0,0,0,0,0,0,0,20,158.95,0,0,0,1,1,0,0,0,0,0,1
1526,0,0,0,0,3,1,0,0,1,0,0,1,1,0,95,293.15,0,0,1,0,1,0,0,0,0,1,0
1527,1,0,1,1,72,1,0,0,0,0,0,0,0,0,21,1493.75,0,0,0,1,0,0,1,1,0,0,0
1528,0,0,0,0,19,1,0,0,0,0,0,0,1,1,56,1093.4,0,1,0,0,1,0,0,0,0,1,0
1529,0,0,1,0,59,1,0,0,0,0,0,0,0,0,18,1057.85,0,0,0,1,0,0,1,1,0,0,0
1530,1,0,1,1,2,1,0,0,0,1,1,0,1,0,90,190.05,1,0,1,0,1,0,0,0,1,0,0
1531,0,0,1,1,35,1,1,0,0,0,0,0,0,1,25,882.55,0,0,0,1,1,0,0,0,0,1,0
1532,1,0,0,0,14,1,0,0,0,0,0,0,0,0,19,300.4,0,0,0,1,1,0,0,0,1,0,0
1533,0,0,0,0,14,1,0,0,0,1,0,0,0,0,75,1025.95,1,0,1,0,1,0,0,0,0,1,0
1534,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19,1436.95,0,0,0,1,0,0,1,0,1,0,0
1535,1,1,1,0,7,1,1,1,1,0,1,0,0,0,64,475.0,0,1,0,0,1,0,0,0,0,1,0
1536,1,0,1,1,69,1,0,1,1,1,1,1,0,1,75,5388.15,0,1,0,0,0,0,1,1,0,0,0
1537,0,0,1,1,72,1,1,0,1,0,1,1,1,1,78,5730.15,0,1,0,0,0,0,1,0,0,1,0
1538,1,0,0,0,8,1,1,0,1,0,0,1,1,0,100,819.55,1,0,1,0,1,0,0,0,0,1,0
1539,0,0,1,1,4,1,0,1,0,0,0,0,0,0,50,217.1,0,1,0,0,1,0,0,0,0,1,0
1540,1,0,1,1,63,1,0,0,1,1,0,0,0,1,80,4896.35,0,0,1,0,1,0,0,0,1,0,0
1541,1,0,0,0,72,1,0,0,0,0,0,0,0,0,19,1434.1,0,0,0,1,0,0,1,1,0,0,0
1542,0,0,0,0,46,1,0,0,0,0,0,0,0,1,21,937.1,0,0,0,1,0,0,1,0,0,1,0
1543,0,0,1,0,5,1,0,0,0,0,0,0,0,0,69,330.15,1,0,1,0,1,0,0,0,0,1,0
1544,1,0,1,0,30,1,0,0,0,1,0,0,0,1,50,1474.9,0,1,0,0,1,0,0,0,0,0,1
1545,1,0,0,0,63,1,1,0,1,1,0,1,1,1,104,6536.5,0,0,1,0,0,0,1,1,0,0,0
1546,0,0,0,0,60,1,0,0,0,0,0,0,0,0,19,1128.1,0,0,0,1,0,0,1,1,0,0,0
1547,0,0,1,0,63,1,1,0,1,1,0,1,1,1,107,6873.75,1,0,1,0,0,1,0,0,0,1,0
1548,1,0,1,1,25,1,0,0,0,0,1,1,0,0,85,2199.05,0,0,1,0,1,0,0,0,0,1,0
1549,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45,45.85,1,1,0,0,1,0,0,0,0,0,1
1550,1,1,1,0,6,1,1,0,0,1,0,0,0,1,80,457.1,0,0,1,0,1,0,0,0,0,1,0
1551,1,0,0,0,22,1,1,0,0,0,0,0,0,0,25,566.5,0,0,0,1,0,0,1,0,0,0,1
1552,0,0,1,1,31,1,1,0,1,0,1,1,1,0,80,2471.6,0,1,0,0,0,0,1,1,0,0,0
1553,0,0,1,1,39,1,0,0,0,1,1,0,0,1,81,3107.3,0,0,1,0,1,0,0,1,0,0,0
1554,1,0,0,0,26,1,0,0,0,0,0,0,0,0,20,518.3,0,0,0,1,1,0,0,0,0,0,1
1555,0,0,1,0,53,1,0,1,1,1,0,1,1,1,106,5769.75,1,0,1,0,0,1,0,1,0,0,0
1556,0,0,0,0,1,1,0,0,1,0,1,1,0,0,91,91.7,1,0,1,0,1,0,0,0,0,1,0
1557,1,0,0,0,12,1,1,1,1,0,1,0,0,1,67,832.3,0,1,0,0,1,0,0,0,0,1,0
1558,0,0,0,0,16,1,1,0,1,1,0,0,1,1,95,1555.65,1,0,1,0,1,0,0,0,1,0,0
1559,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20,45.3,0,0,0,1,1,0,0,0,0,0,1
1560,1,0,0,1,39,0,0,1,0,0,1,1,0,0,45,1790.6,0,1,0,0,0,1,0,1,0,0,0
1561,1,0,0,0,1,1,1,0,0,0,0,0,0,1,74,74.95,1,0,1,0,1,0,0,0,0,1,0
1562,0,0,1,1,7,0,0,1,0,0,1,0,0,0,34,246.6,0,1,0,0,1,0,0,0,0,0,1
1563,1,1,0,0,4,1,0,0,0,0,0,0,0,0,69,261.65,0,0,1,0,1,0,0,0,0,1,0
1564,1,1,0,0,10,1,1,0,0,0,0,1,1,1,95,898.35,1,0,1,0,1,0,0,0,0,1,0
1565,0,0,0,0,55,1,0,0,1,1,0,0,0,1,81,4509.5,0,0,1,0,1,0,0,0,0,1,0
1566,1,0,1,1,72,1,0,0,1,1,0,1,1,1,75,5480.25,0,1,0,0,0,0,1,1,0,0,0
1567,0,0,1,0,10,1,0,0,0,1,0,1,1,1,67,653.15,0,1,0,0,1,0,0,0,1,0,0
1568,1,1,0,0,11,1,1,0,1,1,1,1,1,1,111,1183.05,0,0,1,0,1,0,0,0,0,1,0
1569,0,0,1,1,15,1,0,0,0,0,0,0,0,0,46,639.45,0,1,0,0,1,0,0,0,0,1,0
1570,0,0,1,1,23,1,0,0,0,0,0,0,0,0,20,478.75,0,0,0,1,0,0,1,1,0,0,0
1571,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20,20.05,0,0,0,1,1,0,0,0,0,0,1
1572,0,1,0,0,3,1,0,0,0,0,0,0,0,0,45,127.1,1,1,0,0,1,0,0,0,0,1,0
1573,1,0,1,1,47,1,0,1,1,1,0,0,1,1,96,4391.45,0,0,1,0,0,1,0,0,0,1,0
1574,0,0,0,1,15,1,0,0,0,0,0,0,0,0,19,270.6,0,0,0,1,0,1,0,0,0,0,1
1575,1,0,0,0,66,1,0,0,1,1,0,1,1,0,99,6710.5,1,0,1,0,1,0,0,0,0,1,0
1576,0,1,1,0,68,1,0,0,1,1,1,0,0,1,60,3975.9,0,1,0,0,0,1,0,1,0,0,0
1577,0,0,1,1,17,1,0,0,0,1,1,1,1,0,98,1704.95,1,0,1,0,0,1,0,1,0,0,0
1578,0,0,0,0,7,1,0,0,0,0,1,1,0,1,59,415.95,1,1,0,0,1,0,0,0,0,0,1
1579,1,1,1,0,12,1,0,0,0,0,0,0,1,1,80,950.2,1,0,1,0,1,0,0,0,0,1,0
1580,0,1,1,0,21,1,1,0,1,1,0,0,1,0,71,1497.05,0,1,0,0,0,1,0,1,0,0,0
1581,1,0,0,0,21,0,0,0,1,0,1,0,0,1,36,780.15,0,1,0,0,1,0,0,0,0,0,1
1582,0,0,1,1,56,1,1,1,0,0,0,1,0,0,65,3512.15,0,1,0,0,0,1,0,1,0,0,0
1583,0,0,1,1,6,1,1,0,0,0,0,0,0,1,48,273.25,0,1,0,0,1,0,0,0,1,0,0
1584,0,1,0,0,65,0,0,0,1,1,0,1,1,1,53,3517.9,0,1,0,0,0,0,1,1,0,0,0
1585,1,0,1,0,42,1,1,1,0,0,1,1,1,0,80,3375.9,0,1,0,0,0,1,0,0,1,0,0
1586,0,0,1,1,68,1,1,1,0,1,1,1,1,1,109,7508.55,0,0,1,0,0,0,1,1,0,0,0
1587,1,0,1,1,48,1,1,0,0,0,0,0,0,0,26,1245.05,0,0,0,1,0,0,1,1,0,0,0
1588,0,1,0,0,50,1,1,0,1,0,1,1,1,1,106,5347.95,0,0,1,0,0,1,0,0,0,1,0
1589,0,1,0,0,7,1,0,0,1,1,0,1,0,1,64,493.65,0,1,0,0,1,0,0,0,0,1,0
1590,0,0,1,1,63,1,0,0,0,0,0,0,0,0,19,1263.85,0,0,0,1,0,0,1,0,0,1,0
1591,1,0,0,0,17,1,0,0,0,0,0,0,0,0,21,385.55,0,0,0,1,1,0,0,0,1,0,0
1592,0,0,1,1,42,1,0,0,0,0,0,1,0,1,77,3384.0,1,0,1,0,1,0,0,0,1,0,0
1593,1,0,1,1,4,1,0,0,0,0,0,0,0,0,18,84.2,0,0,0,1,1,0,0,0,0,0,1
1594,0,0,0,1,62,1,1,0,0,0,0,0,0,0,26,1638.7,0,0,0,1,0,0,1,1,0,0,0
1595,1,1,0,0,2,1,0,0,1,0,0,0,0,1,74,165.4,1,0,1,0,1,0,0,0,0,1,0
1596,0,0,1,0,2,1,0,0,0,0,0,0,0,1,70,120.25,0,0,1,0,1,0,0,0,0,1,0
1597,1,0,1,0,48,1,1,1,1,1,0,1,0,1,96,4473.45,0,0,1,0,0,0,1,1,0,0,0
1598,1,0,1,0,27,1,0,0,0,0,0,0,0,0,19,520.55,0,0,0,1,0,0,1,1,0,0,0
1599,0,0,1,1,70,1,0,0,1,1,1,1,1,1,80,5717.85,0,1,0,0,0,0,1,1,0,0,0
1600,1,1,0,0,1,1,1,0,0,1,0,1,0,1,88,88.8,1,0,1,0,1,0,0,0,0,1,0
1601,1,0,1,0,46,1,1,0,1,1,0,1,0,1,94,4312.5,0,0,1,0,0,1,0,0,0,1,0
1602,1,0,0,0,30,1,0,0,0,0,0,1,1,1,90,2755.35,1,0,1,0,1,0,0,0,0,1,0
1603,0,0,0,0,15,1,1,1,0,0,0,0,1,1,64,994.55,1,1,0,0,1,0,0,1,0,0,0
1604,1,0,1,1,69,1,1,0,1,1,0,1,0,0,95,6511.25,0,0,1,0,0,1,0,0,1,0,0
1605,1,0,0,0,65,1,0,0,0,0,0,0,0,1,19,1218.65,0,0,0,1,0,0,1,0,1,0,0
1606,1,1,1,1,72,1,0,1,0,1,1,1,1,1,104,7447.7,0,0,1,0,0,0,1,0,1,0,0
1607,1,1,1,0,13,1,0,0,1,0,1,0,1,1,89,1169.35,1,0,1,0,1,0,0,1,0,0,0
1608,1,0,0,0,17,1,0,0,0,0,0,0,0,1,20,279.5,0,0,0,1,0,1,0,0,0,0,1
1609,1,0,1,0,51,1,1,1,0,1,1,1,1,1,111,5720.35,0,0,1,0,0,1,0,0,0,1,0
1610,1,0,1,1,51,1,0,1,1,0,1,0,0,0,60,3121.45,0,1,0,0,0,0,1,0,1,0,0
1611,0,0,1,0,72,1,1,1,1,1,1,1,1,1,90,6468.6,0,1,0,0,0,0,1,1,0,0,0
1612,1,0,1,1,67,1,1,0,1,1,0,0,0,0,87,5918.8,1,0,1,0,0,1,0,0,0,1,0
1613,1,0,0,0,34,1,0,0,0,0,0,0,0,0,19,675.6,0,0,0,1,1,0,0,0,0,0,1
1614,1,0,1,0,67,0,0,1,1,0,1,0,1,1,50,3521.7,0,1,0,0,0,0,1,1,0,0,0
1615,0,0,1,0,49,1,0,0,0,0,0,0,0,1,20,923.1,0,0,0,1,0,1,0,1,0,0,0
1616,1,0,1,1,53,1,0,0,0,0,0,0,0,1,19,1110.35,0,0,0,1,0,0,1,0,0,0,1
1617,1,0,0,0,27,1,1,0,0,1,1,0,0,0,59,1611.65,0,1,0,0,1,0,0,0,0,1,0
1618,0,1,0,0,23,1,0,0,1,0,0,1,1,1,94,2293.6,1,0,1,0,1,0,0,0,0,1,0
1619,1,0,0,0,69,1,1,1,1,1,1,0,1,1,81,5553.25,0,1,0,0,0,0,1,0,1,0,0
1620,0,0,1,1,2,0,0,0,0,0,1,0,0,0,29,44.75,0,1,0,0,1,0,0,1,0,0,0
1621,0,0,0,0,35,1,1,0,0,0,0,1,0,1,86,3029.1,1,0,1,0,1,0,0,0,0,1,0
1622,0,0,1,0,46,1,0,1,1,0,1,0,1,0,70,3231.05,0,1,0,0,0,1,0,0,0,0,1
1623,0,0,0,0,54,1,1,0,1,0,0,1,1,1,97,5129.45,0,0,1,0,0,0,1,1,0,0,0
1624,0,0,1,0,56,1,1,0,1,0,0,1,1,1,98,5508.35,1,0,1,0,0,1,0,0,0,1,0
1625,0,0,1,0,9,1,0,0,0,1,0,0,0,1,75,655.9,1,0,1,0,1,0,0,1,0,0,0
1626,1,0,0,0,20,1,1,1,0,0,1,0,0,0,59,1191.2,0,1,0,0,1,0,0,1,0,0,0
1627,1,0,0,0,11,1,0,0,1,0,0,0,0,1,75,866.4,0,0,1,0,1,0,0,0,0,0,1
1628,0,1,1,0,30,1,1,0,1,0,0,1,0,1,90,2627.2,0,0,1,0,1,0,0,0,0,1,0
1629,1,0,1,0,68,1,0,1,1,1,0,0,1,0,70,4741.45,0,1,0,0,0,0,1,1,0,0,0
1630,1,1,1,0,38,1,1,0,1,1,0,1,1,1,102,4009.2,0,0,1,0,1,0,0,0,0,1,0
1631,0,1,1,0,17,1,1,1,0,1,0,0,0,1,85,1463.45,1,0,1,0,1,0,0,1,0,0,0
1632,1,0,0,0,48,1,1,0,1,1,0,1,1,1,106,5082.8,1,0,1,0,0,1,0,0,1,0,0
1633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43,43.8,0,1,0,0,1,0,0,0,0,1,0
1634,1,0,1,1,63,0,0,1,1,1,0,1,1,0,59,3707.6,0,1,0,0,0,0,1,0,0,1,0
1635,0,0,0,0,3,1,0,0,0,1,0,1,1,1,69,220.45,0,1,0,0,0,1,0,0,0,1,0
1636,0,0,0,0,48,1,1,0,0,0,0,0,0,0,24,1133.7,0,0,0,1,0,1,0,1,0,0,0
1637,1,0,0,0,66,0,0,0,0,0,1,0,0,0,29,1983.15,0,1,0,0,0,1,0,0,1,0,0
1638,0,0,1,1,68,1,1,0,1,1,0,0,0,1,84,5746.75,0,0,1,0,0,0,1,0,1,0,0
1639,1,1,0,0,17,1,0,0,0,0,0,0,0,1,45,770.6,1,1,0,0,1,0,0,0,0,1,0
1640,0,0,1,1,7,1,0,0,0,0,0,0,0,0,20,134.05,0,0,0,1,0,1,0,0,0,0,1
